algo,run_no,itération,coût
ghc,5,44,157.50450131967713
ghc,5,45,157.50450131967713
ghc,5,46,157.50440756967714
ghc,5,47,157.50434506967713
ghc,5,48,157.50431381967712
ghc,5,49,157.50428256967714
rand,6,0,168.07026328008246
rand,6,1,168.07026328008246
rand,6,2,158.90925389751663
rand,6,3,158.90925389751663
rand,6,4,158.90925389751663
rand,6,5,158.90925389751663
rand,6,6,158.90925389751663
rand,6,7,157.61428602497026
rand,6,8,157.61428602497026
rand,6,9,157.61428602497026
rand,6,10,157.61428602497026
rand,6,11,157.61428602497026
rand,6,12,157.61428602497026
rand,6,13,157.61428602497026
rand,6,14,157.61428602497026
rand,6,15,157.61428602497026
rand,6,16,157.61428602497026
rand,6,17,157.61428602497026
rand,6,18,157.61428602497026
rand,6,19,157.61428602497026
rand,6,20,157.61428602497026
rand,6,21,157.61428602497026
rand,6,22,157.61428602497026
rand,6,23,157.61428602497026
rand,6,24,157.61428602497026
rand,6,25,157.61428602497026
rand,6,26,157.61428602497026
rand,6,27,157.61428602497026
rand,6,28,157.61428602497026
rand,6,29,157.61428602497026
rand,6,30,157.61428602497026
rand,6,31,157.61428602497026
rand,6,32,157.61428602497026
rand,6,33,157.61428602497026
rand,6,34,157.61428602497026
rand,6,35,157.61428602497026
rand,6,36,157.61428602497026
rand,6,37,157.61428602497026
rand,6,38,157.61428602497026
rand,6,39,157.61428602497026
rand,6,40,157.61428602497026
rand,6,41,157.61428602497026
rand,6,42,157.61428602497026
rand,6,43,157.61428602497026
rand,6,44,157.61428602497026
rand,6,45,157.61428602497026
rand,6,46,157.61428602497026
rand,6,47,157.61428602497026
rand,6,48,157.61428602497026
rand,6,49,157.61428602497026
hc,6,0,158.46691010444468
hc,6,0,158.32068144918804
hc,6,1,158.32068144918804
hc,6,2,158.31234791628506
hc,6,3,158.30401438338208
hc,6,4,158.2956808504791
hc,6,5,158.2956808504791
hc,6,6,158.20121514499408
hc,6,7,158.20121514499408
hc,6,8,158.20121514499408
hc,6,9,158.20121514499408
hc,6,10,158.20121514499408
hc,6,11,158.19387099503825
hc,6,12,158.19387099503825
hc,6,13,158.10629963596807
hc,6,14,158.10629963596807
hc,6,15,158.10629963596807
hc,6,16,158.02463324036552
hc,6,17,158.01908035630407
hc,6,18,158.01908035630407
hc,6,19,158.01908035630407
hc,6,20,158.01908035630407
hc,6,21,158.01908035630407
hc,6,22,158.01908035630407
hc,6,23,158.01908035630407
hc,6,24,158.01908035630407
hc,6,25,158.01908035630407
hc,6,26,158.01908035630407
hc,6,27,158.01352747224263
hc,6,28,157.93936980600208
hc,6,29,157.93936980600208
hc,6,30,157.87099210322916
hc,6,31,157.87099210322916
hc,6,32,157.87099210322916
hc,6,33,157.80839436392387
hc,6,34,157.75157658808624
hc,6,35,157.74885623581352
hc,6,36,157.6983703063907
hc,6,37,157.6983703063907
hc,6,38,157.6983703063907
hc,6,39,157.6983703063907
hc,6,40,157.6962018370652
hc,6,41,157.6962018370652
hc,6,42,157.69403336773965
hc,6,43,157.6918648984141
hc,6,44,157.68969642908857
hc,6,45,157.64688549492215
hc,6,46,157.60954202422332
hc,6,47,157.57766601699217
hc,6,48,157.57766601699217
hc,6,49,157.57766601699217
ghc,6,0,201.5783905424148
ghc,6,0,192.9050064172826
ghc,6,1,188.62288648799102
ghc,6,2,183.46807296970857
ghc,6,3,181.75197112587284
ghc,6,4,176.9566772883852
ghc,6,5,170.01464868463034
ghc,6,6,169.16385778114412
ghc,6,7,167.10394019335948
ghc,6,8,166.37168597263292
ghc,6,9,163.1605368724257
ghc,6,10,162.37586865835667
ghc,6,11,161.64572810681747
ghc,6,12,161.28679149988554
ghc,6,13,160.63479031663707
ghc,6,14,160.32673667370378
ghc,6,15,160.04664618325737
ghc,6,16,160.0139629030939
ghc,6,17,159.47818159912606
ghc,6,18,159.24798478597685
ghc,6,19,159.2326352123258
ghc,6,20,159.20961085184922
ghc,6,21,158.99166333083437
ghc,6,22,158.97148361025342
ghc,6,23,158.97148361025342
ghc,6,24,158.95803046319944
ghc,6,25,158.57757373145236
ghc,6,26,158.260700623101
ghc,6,27,158.12188958410897
ghc,6,28,157.9928851834112
ghc,6,29,157.9928851834112
ghc,6,30,157.88392052254773
ghc,6,31,157.70882753195806
ghc,6,32,157.5461096465497
ghc,6,33,157.50642989958433
ghc,6,34,157.50630489958434
ghc,6,35,157.5061798995843
ghc,6,36,157.50611739958433
ghc,6,37,157.50611739958433
ghc,6,38,157.50608614958432
ghc,6,39,157.5060548995843
ghc,6,40,157.50599239958433
ghc,6,41,157.50592989958432
ghc,6,42,157.50592989958432
ghc,6,43,157.5058986495843
ghc,6,44,157.50583614958433
ghc,6,45,157.50580489958432
ghc,6,46,157.50574239958434
ghc,6,47,157.50571114958433
ghc,6,48,157.50567989958432
ghc,6,49,157.50567989958432
rand,7,0,172.02490017173855
rand,7,1,160.51511678782487
rand,7,2,158.02644910476442
rand,7,3,158.02644910476442
rand,7,4,158.02644910476442
rand,7,5,158.02644910476442
rand,7,6,157.73885207813893
rand,7,7,157.73885207813893
rand,7,8,157.73885207813893
rand,7,9,157.73885207813893
rand,7,10,157.73885207813893
rand,7,11,157.73885207813893
rand,7,12,157.73885207813893
rand,7,13,157.73885207813893
rand,7,14,157.73885207813893
rand,7,15,157.73885207813893
rand,7,16,157.73885207813893
rand,7,17,157.73885207813893
rand,7,18,157.73885207813893
rand,7,19,157.73885207813893
rand,7,20,157.73885207813893
rand,7,21,157.73885207813893
rand,7,22,157.73885207813893
rand,7,23,157.73885207813893
rand,7,24,157.73885207813893
rand,7,25,157.73885207813893
rand,7,26,157.73885207813893
rand,7,27,157.73885207813893
rand,7,28,157.73885207813893
rand,7,29,157.73885207813893
rand,7,30,157.73885207813893
rand,7,31,157.73885207813893
rand,7,32,157.73885207813893
rand,7,33,157.73885207813893
rand,7,34,157.73885207813893
rand,7,35,157.73885207813893
rand,7,36,157.73885207813893
rand,7,37,157.73885207813893
rand,7,38,157.73885207813893
rand,7,39,157.73885207813893
rand,7,40,157.73885207813893
rand,7,41,157.73885207813893
rand,7,42,157.73885207813893
rand,7,43,157.73885207813893
rand,7,44,157.54680877140788
rand,7,45,157.54680877140788
rand,7,46,157.54680877140788
rand,7,47,157.54680877140788
rand,7,48,157.54680877140788
rand,7,49,157.54680877140788
hc,7,0,161.9487238815425
hc,7,0,161.9487238815425
hc,7,1,161.9487238815425
hc,7,2,161.9487238815425
hc,7,3,161.92110165314904
hc,7,4,161.39361286044812
hc,7,5,161.36928628482406
hc,7,6,161.36928628482406
hc,7,7,161.36928628482406
hc,7,8,161.1381884381518
hc,7,9,161.1381884381518
hc,7,10,161.1381884381518
hc,7,11,161.1381884381518
hc,7,12,160.67660372301353
hc,7,13,160.67660372301353
hc,7,14,160.47482575230111
hc,7,15,160.07187306352606
hc,7,16,159.6982325251543
hc,7,17,159.6982325251543
hc,7,18,159.54912970871655
hc,7,19,159.536246632833
hc,7,20,159.536246632833
hc,7,21,159.536246632833
hc,7,22,159.536246632833
hc,7,23,159.536246632833
hc,7,24,159.536246632833
hc,7,25,159.536246632833
hc,7,26,159.21729151204096
hc,7,27,159.21729151204096
hc,7,28,159.21729151204096
hc,7,29,159.21729151204096
hc,7,30,159.21729151204096
hc,7,31,159.21729151204096
hc,7,32,159.21729151204096
hc,7,33,159.21729151204096
hc,7,34,159.21729151204096
hc,7,35,158.9254885541238
hc,7,36,158.9254885541238
hc,7,37,158.91646966765012
hc,7,38,158.90745078117646
hc,7,39,158.90745078117646
hc,7,40,158.90745078117646
hc,7,41,158.64614881060385
hc,7,42,158.56275047081556
hc,7,43,158.55594040969348
hc,7,44,158.55594040969348
hc,7,45,158.55594040969348
hc,7,46,158.55594040969348
hc,7,47,158.55594040969348
hc,7,48,158.55594040969348
hc,7,49,158.5491303485714
ghc,7,0,158.07707572920106
ghc,7,0,157.85159809234963
ghc,7,1,157.59050701228992
ghc,7,2,0.02767558273400343
ghc,7,3,0.027437083239952392
ghc,7,4,0.022893612162581164
ghc,7,5,0.022793675340739308
ghc,7,6,0.02269373851889745
ghc,7,7,0.022493864875213737
ghc,7,8,0.02239392805337188
ghc,7,9,0.022194054409688163
ghc,7,10,0.022194054409688163
ghc,7,11,0.02199418076600445
ghc,7,12,0.02199418076600445
ghc,7,13,0.021794307122320736
ghc,7,14,0.021494496656795165
ghc,7,15,0.021494496656795165
ghc,7,16,0.02139455983495331
ghc,7,17,0.021294623013111448
ghc,7,18,0.02119468619126959
ghc,7,19,0.02119468619126959
ghc,7,20,0.021094749369427734
ghc,7,21,0.02089487572574402
ghc,7,22,0.020794938903902164
ghc,7,23,0.020695002082060307
ghc,7,24,0.020695002082060307
ghc,7,25,0.020495128438376593
ghc,7,26,0.020395191616534733
ghc,7,27,0.02019531797285102
ghc,7,28,0.02019531797285102
ghc,7,29,0.020095381151009162
ghc,7,30,0.019995444329167306
ghc,7,31,0.019595697041799885
ghc,7,32,0.019495760219958032
ghc,7,33,0.019495760219958032
ghc,7,34,0.019495760219958032
ghc,7,35,0.019495760219958032
ghc,7,36,0.019495760219958032
ghc,7,37,0.019495760219958032
ghc,7,38,0.019495760219958032
ghc,7,39,0.019495760219958032
ghc,7,40,0.019495760219958032
ghc,7,41,0.019495760219958032
ghc,7,42,0.019495760219958032
ghc,7,43,0.019495760219958032
ghc,7,44,0.019495760219958032
ghc,7,45,0.019495760219958032
ghc,7,46,0.019495760219958032
ghc,7,47,0.019495760219958032
ghc,7,48,0.019495760219958032
ghc,7,49,0.019495760219958032
rand,8,0,157.57659218092135
rand,8,1,157.57659218092135
rand,8,2,157.57659218092135
rand,8,3,157.57659218092135
rand,8,4,157.57480861664305
rand,8,5,157.57480861664305
rand,8,6,157.57480861664305
rand,8,7,157.57480861664305
rand,8,8,157.57480861664305
rand,8,9,157.57480861664305
rand,8,10,157.57480861664305
rand,8,11,157.57480861664305
rand,8,12,157.57480861664305
rand,8,13,157.57480861664305
rand,8,14,157.57480861664305
rand,8,15,157.57480861664305
rand,8,16,157.57480861664305
rand,8,17,157.551066179958
rand,8,18,157.551066179958
rand,8,19,157.551066179958
rand,8,20,157.551066179958
rand,8,21,157.551066179958
rand,8,22,157.551066179958
rand,8,23,157.551066179958
rand,8,24,157.5157552372488
rand,8,25,157.5157552372488
rand,8,26,157.5157552372488
rand,8,27,157.5157552372488
rand,8,28,157.5157552372488
rand,8,29,157.5157552372488
rand,8,30,157.5157552372488
rand,8,31,157.5157552372488
rand,8,32,157.5157552372488
rand,8,33,157.5157552372488
rand,8,34,157.5157552372488
rand,8,35,157.5157552372488
rand,8,36,157.5157552372488
rand,8,37,157.5157552372488
rand,8,38,157.5157552372488
rand,8,39,157.5157552372488
rand,8,40,157.5157552372488
rand,8,41,157.5157552372488
rand,8,42,157.5157552372488
rand,8,43,157.5157552372488
rand,8,44,157.5157552372488
rand,8,45,157.5157552372488
rand,8,46,157.5157552372488
rand,8,47,157.5157552372488
rand,8,48,157.5157552372488
rand,8,49,157.5157552372488
hc,8,0,180.5512672602542
hc,8,0,179.13464119941492
hc,8,1,177.71801513857562
hc,8,2,176.36351315805794
hc,8,3,176.36351315805794
hc,8,4,176.36351315805794
hc,8,5,175.04179368383993
hc,8,6,173.82586692799939
hc,8,7,173.82586692799939
hc,8,8,173.82586692799939
hc,8,9,172.65360881021468
hc,8,10,171.5250193304858
hc,8,11,170.44009848881274
hc,8,12,170.44009848881274
hc,8,13,170.44009848881274
hc,8,14,170.44009848881274
hc,8,15,170.39093840016176
hc,8,16,169.41964637429928
hc,8,17,169.41964637429928
hc,8,18,169.41964637429928
hc,8,19,169.37419034509028
hc,8,20,169.37419034509028
hc,8,21,169.3287343158813
hc,8,22,169.3287343158813
hc,8,23,169.3287343158813
hc,8,24,169.2832782866723
hc,8,25,169.2378222574633
hc,8,26,168.28134646936883
hc,8,27,167.4138027811275
hc,8,28,166.53429182625442
hc,8,29,165.65478087138135
hc,8,30,165.65478087138135
hc,8,31,165.62320057059372
hc,8,32,165.5916202698061
hc,8,33,164.91322950767272
hc,8,34,164.91322950767272
hc,8,35,164.88429685761577
hc,8,36,164.8553642075588
hc,8,37,164.21173310763191
hc,8,38,163.48785801062436
hc,8,39,163.46430450660696
hc,8,40,163.46430450660696
hc,8,41,163.46430450660696
hc,8,42,163.46430450660696
hc,8,43,162.74327680427297
hc,8,44,162.74327680427297
hc,8,45,162.74327680427297
hc,8,46,162.74327680427297
hc,8,47,162.74327680427297
hc,8,48,162.74327680427297
hc,8,49,162.74327680427297
ghc,8,0,161.2102233571223
ghc,8,0,159.8868430233485
ghc,8,1,159.40337046617003
ghc,8,2,159.3946745413148
ghc,8,3,159.28742258877045
ghc,8,4,158.80383241513925
ghc,8,5,158.4855309561921
ghc,8,6,157.99092352806784
ghc,8,7,157.7724741290483
ghc,8,8,157.57542873365932
ghc,8,9,157.52130408070622
ghc,8,10,157.50904861571112
ghc,8,11,157.50648050579875
ghc,8,12,157.50627752312096
ghc,8,13,157.50621502312094
ghc,8,14,157.50618377312094
ghc,8,15,157.50612127312095
ghc,8,16,157.50609002312095
ghc,8,17,157.50599627312096
ghc,8,18,157.50593377312094
ghc,8,19,157.50584002312095
ghc,8,20,157.50580877312095
ghc,8,21,157.50580877312095
ghc,8,22,157.50580877312095
ghc,8,23,157.50571502312096
ghc,8,24,157.50571502312096
ghc,8,25,157.50562127312094
ghc,8,26,157.50555877312095
ghc,8,27,157.50552752312095
ghc,8,28,157.50549627312094
ghc,8,29,157.50543377312096
ghc,8,30,157.50543377312096
ghc,8,31,157.50543377312096
ghc,8,32,157.50540252312095
ghc,8,33,157.50537127312094
ghc,8,34,157.50530877312093
ghc,8,35,157.50527752312095
ghc,8,36,157.50524627312095
ghc,8,37,157.50518377312093
ghc,8,38,157.50509002312094
ghc,8,39,157.50499627312095
ghc,8,40,157.50490252312093
ghc,8,41,157.50487127312095
ghc,8,42,157.50484002312095
ghc,8,43,157.50477752312094
ghc,8,44,157.50474627312096
ghc,8,45,157.50471502312095
ghc,8,46,157.50471502312095
ghc,8,47,157.50465252312094
ghc,8,48,157.50459002312095
ghc,8,49,157.50449627312094
rand,9,0,159.52541960904202
rand,9,1,159.0283886662933
rand,9,2,159.0283886662933
rand,9,3,159.0283886662933
rand,9,4,159.0283886662933
rand,9,5,159.0283886662933
rand,9,6,159.0283886662933
rand,9,7,159.0283886662933
rand,9,8,159.0283886662933
rand,9,9,159.0283886662933
rand,9,10,157.95380081951456
rand,9,11,0.06961604738454048
rand,9,12,0.06961604738454048
rand,9,13,0.06961604738454048
rand,9,14,0.06961604738454048
rand,9,15,0.06961604738454048
rand,9,16,0.06961604738454048
rand,9,17,0.06961604738454048
rand,9,18,0.06961604738454048
rand,9,19,0.06961604738454048
rand,9,20,0.06961604738454048
rand,9,21,0.06961604738454048
rand,9,22,0.06961604738454048
rand,9,23,0.06961604738454048
rand,9,24,0.06961604738454048
rand,9,25,0.06961604738454048
rand,9,26,0.06961604738454048
rand,9,27,0.06961604738454048
rand,9,28,0.06961604738454048
rand,9,29,0.06961604738454048
rand,9,30,0.06961604738454048
rand,9,31,0.06961604738454048
rand,9,32,0.06961604738454048
rand,9,33,0.06961604738454048
rand,9,34,0.06961604738454048
rand,9,35,0.06961604738454048
rand,9,36,0.06961604738454048
rand,9,37,0.06961604738454048
rand,9,38,0.06961604738454048
rand,9,39,0.06961604738454048
rand,9,40,0.06961604738454048
rand,9,41,0.06961604738454048
rand,9,42,0.06961604738454048
rand,9,43,0.06961604738454048
rand,9,44,0.06961604738454048
rand,9,45,0.06961604738454048
rand,9,46,0.06961604738454048
rand,9,47,0.06961604738454048
rand,9,48,0.06961604738454048
rand,9,49,0.06961604738454048
hc,9,0,159.43073948282097
hc,9,0,159.43073948282097
hc,9,1,159.43073948282097
hc,9,2,159.0682699013861
hc,9,3,159.0682699013861
hc,9,4,159.0682699013861
hc,9,5,158.7434505713101
hc,9,6,158.7434505713101
hc,9,7,158.7377021558624
hc,9,8,158.7377021558624
hc,9,9,158.7319537404147
hc,9,10,158.7319537404147
hc,9,11,158.7319537404147
hc,9,12,158.726205324967
hc,9,13,158.726205324967
hc,9,14,158.72045690951933
hc,9,15,158.438598109172
hc,9,16,158.438598109172
hc,9,17,158.438598109172
hc,9,18,158.438598109172
hc,9,19,158.438598109172
hc,9,20,158.438598109172
hc,9,21,158.19369333858373
hc,9,22,158.19369333858373
hc,9,23,158.1438749087375
hc,9,24,158.14084222446746
hc,9,25,158.14084222446746
hc,9,26,158.14084222446746
hc,9,27,157.94873483649
hc,9,28,157.94873483649
hc,9,29,157.94873483649
hc,9,30,157.94873483649
hc,9,31,157.94873483649
hc,9,32,157.94873483649
hc,9,33,157.94873483649
hc,9,34,157.94873483649
hc,9,35,157.7907660243307
hc,9,36,157.7907660243307
hc,9,37,157.76826863145484
hc,9,38,157.76826863145484
hc,9,39,157.76699909267026
hc,9,40,157.7446081651409
hc,9,41,157.7446081651409
hc,9,42,157.74344509170285
hc,9,43,157.74344509170285
hc,9,44,157.74344509170285
hc,9,45,157.74344509170285
hc,9,46,157.74344509170285
hc,9,47,157.72116062952
hc,9,48,157.72010402142845
hc,9,49,157.72010402142845
ghc,9,0,157.59346406104956
ghc,9,0,157.5749893712938
ghc,9,1,157.5202646956824
ghc,9,2,0.016840098328490784
ghc,9,3,0.016666893520626176
ghc,9,4,0.01658029111669387
ghc,9,5,0.016493688712761564
ghc,9,6,0.016493688712761564
ghc,9,7,0.016493688712761564
ghc,9,8,0.016493688712761564
ghc,9,9,0.016493688712761564
ghc,9,10,0.016493688712761564
ghc,9,11,0.016493688712761564
ghc,9,12,0.016493688712761564
ghc,9,13,0.016493688712761564
ghc,9,14,0.016493688712761564
ghc,9,15,0.016493688712761564
ghc,9,16,0.016493688712761564
ghc,9,17,0.016493688712761564
ghc,9,18,0.016493688712761564
ghc,9,19,0.016493688712761564
ghc,9,20,0.016493688712761564
ghc,9,21,0.016493688712761564
ghc,9,22,0.016493688712761564
ghc,9,23,0.016493688712761564
ghc,9,24,0.016493688712761564
ghc,9,25,0.016493688712761564
ghc,9,26,0.016493688712761564
ghc,9,27,0.016493688712761564
ghc,9,28,0.016493688712761564
ghc,9,29,0.016493688712761564
ghc,9,30,0.016493688712761564
ghc,9,31,0.016493688712761564
ghc,9,32,0.016493688712761564
ghc,9,33,0.016493688712761564
ghc,9,34,0.016493688712761564
ghc,9,35,0.016493688712761564
ghc,9,36,0.016493688712761564
ghc,9,37,0.016493688712761564
ghc,9,38,0.016493688712761564
ghc,9,39,0.016493688712761564
ghc,9,40,0.016493688712761564
ghc,9,41,0.016493688712761564
ghc,9,42,0.016493688712761564
ghc,9,43,0.016493688712761564
ghc,9,44,0.016493688712761564
ghc,9,45,0.016493688712761564
ghc,9,46,0.016493688712761564
ghc,9,47,0.016493688712761564
ghc,9,48,0.016493688712761564
ghc,9,49,0.016493688712761564
rand,10,0,159.24050834831317
rand,10,1,159.24050834831317
rand,10,2,159.24050834831317
rand,10,3,157.69221245821782
rand,10,4,157.69221245821782
rand,10,5,157.69221245821782
rand,10,6,157.69221245821782
rand,10,7,157.69221245821782
rand,10,8,157.69221245821782
rand,10,9,157.69221245821782
rand,10,10,157.69221245821782
rand,10,11,157.69221245821782
rand,10,12,157.69221245821782
rand,10,13,157.69221245821782
rand,10,14,157.69221245821782
rand,10,15,157.69221245821782
rand,10,16,157.69221245821782
rand,10,17,157.69221245821782
rand,10,18,157.69221245821782
rand,10,19,157.69221245821782
rand,10,20,157.69221245821782
rand,10,21,157.69221245821782
rand,10,22,157.69221245821782
rand,10,23,157.69221245821782
rand,10,24,157.69221245821782
rand,10,25,157.69221245821782
rand,10,26,157.69221245821782
rand,10,27,157.60138668476654
rand,10,28,157.60138668476654
rand,10,29,157.60138668476654
rand,10,30,157.60138668476654
rand,10,31,157.60138668476654
rand,10,32,157.60138668476654
rand,10,33,157.60138668476654
rand,10,34,157.60138668476654
rand,10,35,157.60138668476654
rand,10,36,157.60138668476654
rand,10,37,157.60138668476654
rand,10,38,157.60138668476654
rand,10,39,157.60138668476654
rand,10,40,157.60138668476654
rand,10,41,157.60138668476654
rand,10,42,157.60138668476654
rand,10,43,157.60138668476654
rand,10,44,157.60138668476654
rand,10,45,157.60138668476654
rand,10,46,157.60138668476654
rand,10,47,157.60138668476654
rand,10,48,157.5682162968408
rand,10,49,157.5682162968408
hc,10,0,175.78202243838103
hc,10,0,175.72414676432632
hc,10,1,175.6662710902716
hc,10,2,174.11944982856645
hc,10,3,174.11944982856645
hc,10,4,172.95680097237673
hc,10,5,172.9075573620309
hc,10,6,172.9075573620309
hc,10,7,172.9075573620309
hc,10,8,172.9075573620309
hc,10,9,172.8583137516851
hc,10,10,171.4288701479497
hc,10,11,171.4288701479497
hc,10,12,169.99942654421432
hc,10,13,169.99942654421432
hc,10,14,169.9593494302654
hc,10,15,169.9593494302654
hc,10,16,169.9593494302654
hc,10,17,169.0561472827333
hc,10,18,169.0561472827333
hc,10,19,169.0561472827333
hc,10,20,167.7345777884293
hc,10,21,167.7345777884293
hc,10,22,166.9647611222471
hc,10,23,165.7425964342052
hc,10,24,164.52043174616333
hc,10,25,163.61082344020946
hc,10,26,163.61082344020946
hc,10,27,163.61082344020946
hc,10,28,163.61082344020946
hc,10,29,163.1332296837532
hc,10,30,162.67506620215116
hc,10,31,162.67506620215116
hc,10,32,162.23633299540333
hc,10,33,161.81703006350975
hc,10,34,161.81703006350975
hc,10,35,161.41715740647038
hc,10,36,161.41715740647038
hc,10,37,161.40455736145088
hc,10,38,161.40455736145088
hc,10,39,161.40455736145088
hc,10,40,161.40455736145088
hc,10,41,161.0253387215476
hc,10,42,161.0253387215476
hc,10,43,161.0139624188099
hc,10,44,161.0139624188099
hc,10,45,161.0139624188099
hc,10,46,161.00258611607225
hc,10,47,160.99120981333456
hc,10,48,160.99120981333456
hc,10,49,160.99120981333456
ghc,10,0,157.72937132222157
ghc,10,0,157.70880045175807
